ano;provincia;impuesto;regimen;monto
2025;jujuy;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;5838,1589
2025;jujuy;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;44914,84054
2025;la pampa;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;922421,2911
2025;la pampa;financiamiento educativo ley 26075;financiamiento educativo ley 26075;87978,1779
2025;la pampa;transferencia de servicios ley 24049;transferencia de servicios ley 24049;19,2
2025;la pampa;impuesto sobre los bienes personales;ley 24699;19738,6451
2025;la pampa;impuesto sobre los bienes personales;ley 23966 art 30;1589,6667
2025;la pampa;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,072
2025;la pampa;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;5372,3516
2025;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;2528,4221
2025;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;7324,7117
2025;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1657,000547
2025;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;13144,5519
2025;la pampa;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5426,1171
2025;la pampa;regimen de energia electrica ley 24065;f.e.d.e.i.;2412,104734
2025;la pampa;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2025;la pampa;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;3933,8976
2025;la rioja;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;992318,1114
2025;la rioja;financiamiento educativo ley 26075;financiamiento educativo ley 26075;100427,9202
2025;la rioja;transferencia de servicios ley 24049;transferencia de servicios ley 24049;20,2992
2025;la rioja;impuesto sobre los bienes personales;ley 24699;21349,6239
2025;la rioja;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0687
2025;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;2734,8005
2025;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;5678,3365
2025;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2183,134288
2025;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;12894,8037
2025;la rioja;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5012,3464
2025;la rioja;regimen de energia electrica ley 24065;f.e.d.e.i.;3178,000489
2025;la rioja;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2025;la rioja;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;4254,9962
2025;la rioja;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;12989,12008
2025;mendoza;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;1821437,537
2025;mendoza;financiamiento educativo ley 26075;financiamiento educativo ley 26075;379302,1446
2025;mendoza;transferencia de servicios ley 24049;transferencia de servicios ley 24049;61,6992
2025;mendoza;impuesto sobre los bienes personales;ley 24699;42997,1493
2025;mendoza;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,1461
2025;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;5507,7772
2025;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;11501,8543
2025;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1694,535525
2025;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;25789,6077
2025;mendoza;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3174,0107
2025;mendoza;regimen de energia electrica ley 24065;f.e.d.e.i.;2466,744606
2025;mendoza;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2025;mendoza;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;8569,3896
2025;mendoza;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;74681,77698
2025;misiones;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;1423767,728
2025;misiones;financiamiento educativo ley 26075;financiamiento educativo ley 26075;319543,3823
2025;misiones;transferencia de servicios ley 24049;transferencia de servicios ley 24049;34,1004
2025;misiones;impuesto sobre los bienes personales;ley 24699;34060,0977
2025;misiones;impuesto sobre los bienes personales;ley 23966 art 30;2527,3088
2025;misiones;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,1089
2025;misiones;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;8539,5499
2025;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;4362,893
2025;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;8156,7426
2025;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2191,863252
2025;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;30302,7888
2025;misiones;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3566,4546
2025;misiones;regimen de energia electrica ley 24065;f.e.d.e.i.;3190,707297
2025;misiones;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2025;misiones;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;6788,098
2025;misiones;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;94138,53376
2025;neuquen;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;775690,9855
2025;neuquen;financiamiento educativo ley 26075;financiamiento educativo ley 26075;140267,095
2025;neuquen;transferencia de servicios ley 24049;transferencia de servicios ley 24049;17,3988
2025;neuquen;impuesto sobre los bienes personales;ley 24699;17895,6134
2025;neuquen;impuesto sobre los bienes personales;ley 23966 art 30;1136,6016
2025;neuquen;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0963
2025;neuquen;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;3840,475
2025;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;2292,304
2025;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;8753,6496
2025;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1946,41747
2025;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;27723,8281
2025;neuquen;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3926,6039
2025;neuquen;regimen de energia electrica ley 24065;f.e.d.e.i.;2833,410527
2025;neuquen;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2025;neuquen;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;3566,5292
2025;neuquen;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;28436,54588
2025;rio negro;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;1179738,542
2025;rio negro;financiamiento educativo ley 26075;financiamiento educativo ley 26075;151886,8545
2025;rio negro;transferencia de servicios ley 24049;transferencia de servicios ley 24049;14,6004
2025;rio negro;impuesto sobre los bienes personales;ley 24699;26016,7509
2025;rio negro;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,1116
2025;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;3332,6711
2025;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;6956,3965
2025;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1808,570241
2025;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;29013,3085
2025;rio negro;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3587,0765
2025;rio negro;regimen de energia electrica ley 24065;f.e.d.e.i.;2632,745564
2025;rio negro;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2025;rio negro;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;5185,2055
2025;rio negro;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;20915,21681
2025;salta;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;1704137,394
2025;salta;financiamiento educativo ley 26075;financiamiento educativo ley 26075;318713,3994
2025;salta;transferencia de servicios ley 24049;transferencia de servicios ley 24049;39,8004
2025;salta;impuesto sobre los bienes personales;ley 24699;39521,6293
2025;salta;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,1482
2025;salta;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;5062,6111
2025;salta;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;8565,6332
2025;salta;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1850,244286
2025;salta;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;25789,6077
2025;salta;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5115,9878
2025;salta;regimen de energia electrica ley 24065;f.e.d.e.i.;2693,410698
2025;salta;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2025;salta;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;7876,7691
2025;salta;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;164374,9536
2025;san juan;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;1575645,743
2025;san juan;financiamiento educativo ley 26075;financiamiento educativo ley 26075;208325,6856
2025;san juan;transferencia de servicios ley 24049;transferencia de servicios ley 24049;30,0996
2025;san juan;impuesto sobre los bienes personales;ley 24699;34854,5021
2025;san juan;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0838
2025;san juan;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;4464,7408
2025;san juan;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;6277,5098
2025;san juan;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1714,110218
2025;san juan;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;23533,0169
2025;san juan;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3158,0972
2025;san juan;regimen de energia electrica ley 24065;f.e.d.e.i.;2495,239593
2025;san juan;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2025;san juan;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;6946,5594
2025;san juan;consenso fiscal ley 27429 compensacion;consenso fiscal ley 27429 compensacion;35290,54088
2025;san luis;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;1084214,397
2025;san luis;financiamiento educativo ley 26075;financiamiento educativo ley 26075;120347,5079
2025;san luis;transferencia de servicios ley 24049;transferencia de servicios ley 24049;18,9012
2025;san luis;impuesto sobre los bienes personales;ley 24699;23534,2363
2025;san luis;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0693
2025;san luis;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;3014,5809
2025;san luis;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;5316,2129
2025;san luis;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1679,181478
2025;san luis;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;23533,0169
2025;san luis;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3616,5994
2025;san luis;regimen de energia electrica ley 24065;f.e.d.e.i.;2444,393636
2025;san luis;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2025;san luis;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;4690,2986
2025;santa cruz;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;769898,7864
2025;santa cruz;financiamiento educativo ley 26075;financiamiento educativo ley 26075;64738,6591
2025;santa cruz;transferencia de servicios ley 24049;transferencia de servicios ley 24049;8,4996
2025;santa cruz;impuesto sobre los bienes personales;ley 24699;16306,8039
2025;santa cruz;impuesto sobre los bienes personales;ley 23966 art 30;1473,7315
2025;santa cruz;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0694
2025;santa cruz;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;4979,6058
2025;santa cruz;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;2088,8762
2025;santa cruz;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;5618,9178
2025;santa cruz;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2362,702791
2025;santa cruz;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;20631,686
